match_title,open_date,sales_amount,sales_share,audience_count,screen_count,kobis_search_year,kobis_rank,kobis_movie_code,kobis_movie_type,tmdb_rank,tmdb_original_title,tmdb_release_date,tmdb_release_year,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_genre_ids,tmdb_genres,tmdb_runtime,tmdb_tagline,tmdb_budget,tmdb_revenue,tmdb_production_companies,tmdb_cast,tmdb_directors,tmdb_keywords,tmdb_poster_url
미쓰백,2018-10-11,6040344066,0.7,722182,638,2018,38,20189067,전체,619,미쓰백,2018-10-11,2018,1.8452,7.583,54,18|53|80,드라마|스릴러|범죄,98,“아무리 열심히 살아도 매 순간 날 배신하는 게 인생이야”,0,5400000,Bae Pictures|LiTTLE BiG PiCTURES|CJ Entertainment,한지민(Baek Sang-ah)|김시아(Ji-eun)|이희준(Jang-seop)|권소현(Joo Mi-kyeong)|백수장(Il-gon)|장영남(Sang-ah's Mother)|김선영(Jang-seop's Sister)|전석호(Detective Bae)|이주영(Jang-mi)|이정은(Massage Shop Owner),이지원,based on true story|woman director,https://image.tmdb.org/t/p/original/tc7yFafglAE6VoxYvnefGm8ExcA.jpg
버닝,2018-05-17,4714345098,0.5,528153,739,2018,41,20173202,전체,61,버닝,2018-05-17,2018,5.6892,7.375,1817,9648|18|53,미스터리|드라마|스릴러,148,이제 진실을 얘기해 봐,7280000,6591038,Pinehouse Film|NOWFILM|NHK,유아인(Lee Jong-su)|스티븐 연(Ben)|전종서(Shin Hae-mi)|김수경(Yeon-ju)|최승호(Lee Yong-seok)|문성근(Lawyer)|민복기(Judge)|Ban Hye-ra(Jong-su's Mother)|Cha Mi-kyung(Hae-mi's Mother)|이봉련(Hae-mi's Sister),이창동,"fire|jealousy|dreams|countryside|love triangle|cat|sex shop|sadness|sunlight|suspicion|greenhouse|melancholy|love|arson|writer|class differences|based on short story|burning|questioning|metaphor|meditative|mysterious|philosophical|dance ritual|rural setting|introspective|sunsets|return to hometown|seoul, south korea|understated|disappearing|subjective",https://image.tmdb.org/t/p/original/AlKlezuaJkP2lDEWbJxYv47GeDf.jpg
7년의 밤,2018-03-28,3969337524,0.4,528007,872,2018,42,20154908,전체,501,7년의 밤,2018-03-28,2018,1.5692,5.7,22,53|28|18,스릴러|액션|드라마,123,"되돌릴 수 없는 선택,  7년 전 그날 밤, 모든 것이 시작되었다",0,0,Barunson|CJ Entertainment,류승룡(Choi Hyun-su)|장동건(Oh Young-je)|송새벽(Ahn Seung-hwan)|고경표(Choi Seo-won)|문정희(Kang Eun-ju)|이레(Oh Se-ryoung)|탕준상(Young Seo-won)|문창길(Old Man Lim)|정석용(Manager Park)|정준원(Young Hyun-su),추창민,murder,https://image.tmdb.org/t/p/original/mlGD4s8PbDjpUfX2xvdduZ3WVcH.jpg
변산,2018-07-04,4014072273,0.4,490033,763,2018,43,20174369,전체,185,변산,2018-07-04,2018,1.8311,7.5,20,18|10402,드라마|음악,123,우리의 빛나는 흑역사를 위하여,0,0,Plus M Entertainment,박정민(Hak-soo)|김고은(Sun-mi)|장항선(Hak-soo's Father)|고준(Yong-dae)|신현빈(Mi-kyung)|정규수(Sun-mi's Father)|김준한(Won-joon)|정선철(Joong-sik)|배제기(Sang-ryul)|이정현(Alumni),이준익,hip-hop|return home,https://image.tmdb.org/t/p/original/odLMoZQy38CiA97tOPJvPx33NB6.jpg
동네사람들,2018-11-07,3818515112,0.4,461693,731,2018,44,20170513,전체,65,동네사람들,2018-11-07,2018,4.5407,7.519,108,28|80|53|9648,액션|범죄|스릴러|미스터리,99,"모두가 침묵하는 사라진 소녀, 하지만 누군가는 반드시 그녀를 찾아야만 한다",0,3388675,LiTTLE BiG PiCTURES|Daydream|CJ Entertainment,마동석(Ki-chul)|김새론(Yu-jin)|장광(Ki-tae)|이상엽(Ji-sung)|신세휘(Su-yeon)|진선규(Byung-doo)|오희준(Dong-soo)|배진아(Yi-seul)|여무영(Chairman)|유영빈(Tow Truck Driver),Im Jin-soon,kidnapping,https://image.tmdb.org/t/p/original/fL5OHCA7jXhvq4MOJAdVpJJzBF4.jpg
원더풀 고스트,2018-09-26,3720931600,0.4,450374,351,2018,45,20167903,전체,562,원더풀 고스트,2018-09-26,2018,1.6279,6.7,43,35|14|80|18,코미디|판타지|범죄|드라마,97,“이거 뭐야! 매직이야?”,0,3300000,The Contents On|Daydream,마동석(Jang-soo)|김영광(Tae-jin)|이유영(Hyun-ji)|최귀화(Jong-sik)|주진모(Inspector Yang)|최유리(Do-kyung)|Heo Jae-ho(Poong-gi)|고규필(Bong-goo)|Bae Jung-hwa(Do-kyung's Mother)|Kang Seung-wan(Kyung-ho),Jo Won-hee,ghost,https://image.tmdb.org/t/p/original/gD3fq4IzpLDOcpV2V4zqabG8mxA.jpg
강철비,2017-12-14,3494678900,0.4,438447,1426,2018,46,20170402,전체,500,강철비,2017-12-14,2017,1.6726,7.08,212,28|53,액션|스릴러,140,"북한 쿠데타 발생, 북한 1호가 남한으로 내려왔다",0,32783733,MOFAC|Next Entertainment World|Yworks Entertainment,정우성(Eom Cheol-woo)|곽도원(Kwak Cheol-woo)|김갑수(Ri Tae-han)|김의성(President Lee)|이경영(Kim Kyeong-yeong)|장현성(Jeong Se-yeong)|조우진(Choi Myung-rok)|김명곤(Teacher Ri)|박은혜(Kwon Sook-jung)|김지호(Choi Soo-hyeon),양우석,missile|spy|coup d'etat|us army|based on comic|nuclear|missile threat|east asia|dmz|inter-korean summit|inter-korean relations|based on webcomic or webtoon,https://image.tmdb.org/t/p/original/pC3Mcz2TPuXIkTrd8bolUgBm9GV.jpg
흥부: 글로 세상을 바꾼 자,2018-02-14,3381050200,0.4,416303,627,2018,47,20176121,전체,646,흥부: 글로 세상을 바꾼 자,2018-02-14,2018,1.4528,6.1,7,18,드라마,105,“내가 쓴 흥부전 궁금하지 않소”,0,0,Lotte Entertainment|Daemyung Culture Factory|Film Company GUNG,정우(Heung-boo)|김주혁(Jo Hyuk)|정진영(Jo Hang-ri)|정해인(King)|김원해(Kim Eung-jib)|정상훈(Kim Sat-gat)|진구(Nol-boo)|천우희(Seon-chool)|김규백|Kim Kyung-duk(Monk),Cho Keun-hyun,19th century|joseon dynasty (1392–1910),https://image.tmdb.org/t/p/original/wNEViBwSe0JYwdEaidLAWrrqS7O.jpg
허스토리,2018-06-27,2521025949,0.3,336822,696,2018,49,20172469,전체,791,허스토리,2018-06-27,2018,1.3082,8.676,17,18,드라마,121,이겨야죠! 이겨야 할매들 분이 안풀리겠습니까?,0,0,Soo Film|Next Entertainment World,김희애(Moon Jung-sook)|김해숙(Bae Jung-gil)|예수정(Park Soon-nyeo)|문숙(Seo Gwi-soon)|이용녀(Lee Ok-ju)|김선영(President Shin)|김준한(Lee Sang-il)|이용이(Yoo So-deuk)|최병모(Soon-mo)|정인기(Travel Agency Manager Choi),민규동,war crimes|based on true story|trial|imperial japan|1990s|comfort women|japanese occupation of korea,https://image.tmdb.org/t/p/original/tu2CF9DuAEE7V9hK0s6NPKbm6uv.jpg
번 더 스테이지: 더 무비,2018-11-15,2671391900,0.3,315010,243,2018,50,20183050,전체,95,번 더 스테이지: 더 무비,2018-11-15,2018,4.5494,8.325,432,10402|99,음악|다큐멘터리,83,"지금, 우리 함께 빛나는 청춘의 순간이 스크린에 펼쳐진다",0,0,Big Hit Entertainment|The Walt Disney Company Korea|Camp Entertainment,RM(Self)|진(Self)|슈가(Self)|제이홉(Self)|지민(Self)|뷔(Self)|정국(Self),Park Jun-soo,k-pop|idol group,https://image.tmdb.org/t/p/original/pJKy1yvnKh8UjcuYeG3Rt35xHFA.jpg
극한직업,2019-01-23,139647979516,14.4,16264944,1978,2019,1,20182530,전체,129,극한직업,2019-01-23,2019,4.0357,7.191,350,28|35|80,액션|코미디|범죄,111,지금까지 이런 수사는 없었다!,8120000,124652206,CJ Entertainment|about Film|Haegrimm Pictures,류승룡(Squad Chief Go)|이하늬(Detective Jang)|진선규(Detective Ma)|이동휘(Detective Young-ho)|공명(Detective Jae-hoon)|신하균(Lee Moo-bae)|오정세(Ted Chang)|김의성(Police Superintendent)|송영규(Detective Squad Chief Choi)|허준석(General Manager Jung),이병헌,drug crime|police|ambush|detective|chicken|undercover cop|police officer|fried chicken|south korea|korean cuisine|amused,https://image.tmdb.org/t/p/original/lzzb384pgYyr0GQvu3K2ZW62CEE.jpg
기생충,2019-05-30,85883963645,8.9,10085275,1948,2019,2,20183782,전체,2,기생충,2019-05-30,2019,39.0846,8.494,20630,35|53|18,코미디|스릴러|드라마,131,행복은 나눌수록 커지잖아요,11363000,257591776,Barunson E&A,송강호(Kim Ki-taek)|이선균(Park Dong-ik)|조여정(Yeon-kyo)|최우식(Ki-woo)|박소담(Ki-jung)|이정은(Moon-gwang)|장혜진(Chung-sook)|박명훈(Geun-se)|정지소(Da-hye)|정현준(Da-song),봉준호,"dark comedy|con artist|social commentary|working class|infiltration|psychological thriller|class differences|family|unemployed|domestic worker|wealthy family|south korea|cautionary|caste violence|seoul, south korea|anti-capitalist|best picture winner|oscar winner",https://image.tmdb.org/t/p/original/jjHccoFjbqlfr4VGLVLT7yek0Xn.jpg
엑시트,2019-07-31,79232012162,8.2,9426011,1660,2019,3,20184621,전체,94,엑시트,2019-07-31,2019,3.8358,7.622,298,28|35,액션|코미디,103,"짠내 폭발 청년백수, 전대미문의 진짜 재난을 만나다!",10892000,69501772,Filmmaker R&K|filmK|CJ Entertainment,조정석(Yong-nam)|윤아(Eui-ju)|고두심(Hyun-ok)|박인환(Jang-su)|김지영(Jung-hyun)|강기영(Manager Ku)|김종구(Second Uncle)|Kim Byeong-soon(Third Uncle)|Hwang Hyo-eun(Second Sister)|이봉련(Third Sister),이상근,escape|birthday party|survival|disaster|poison gas,https://image.tmdb.org/t/p/original/7GTwjMaEVLbDBkg6McEizHTH1PF.jpg
백두산,2019-12-19,52905789770,5.5,6290502,1971,2019,4,20192206,전체,88,백두산,2019-12-19,2019,4.2076,6.837,626,28|12|53,액션|모험|스릴러,128,마지막 폭발을 막아야 한다,17700000,61321941,Dexter Studios|CJ Entertainment|Perfect Storm Film|Dexter Pictures,이병헌(Lee Jun-pyeong)|하정우(Jo In-chang)|마동석(Kang Bong-rae)|전혜진(Jeon Yu-gyeong)|수지(Seo Ji-young)|이경영(General Choi)|김시아(Sun-ok)|이상원(Park Tae-sik)|옥자연(Sergeant Min)|최광일(President),김병서|이해준,natural disaster|volcano|disaster|volcanic eruption|inter-korean relations|emby,https://image.tmdb.org/t/p/original/1n5q3XpEhCe7TnGHzsHs5pwVT8O.jpg
봉오동 전투,2019-08-07,40588648538,4.2,4787538,1476,2019,5,20184462,전체,314,봉오동 전투,2019-08-07,2019,2.4692,7.408,49,36|28|10752,역사|액션|전쟁,135,"임무는 단 하나! 달리고 달려, 일본군을 죽음의 골짜기로 유인하라!",0,134,Showbox|W-Pictures|Big Stone Pictures,류준열(Lee Jang-ha)|유해진(Hwang Hae-chul)|조우진(Ma Byeong-gu)|다이고 코타로(Yukio)|키타무라 카즈키(Yaskawa Jiro)|이케우치 히로유키(Kusanagi)|성유빈(Gae-dong)|박지환(Arayoshi Shigeru)|최유화(Lim Ja-hyun)|이재인(Chun-hee),원신연,independence movement|1910s|japanese invasion of korea|korean resistance|joseon dynasty (1392–1910)|japanese occupation of korea,https://image.tmdb.org/t/p/original/dLWvjT2yNpA0JVDI6OakgZVk44x.jpg
나쁜 녀석들: 더 무비,2019-09-11,39560195124,4.1,4573902,1511,2019,6,20188750,전체,188,나쁜 녀석들: 더 무비,2019-09-11,2019,3.0004,7.012,168,28|80,액션|범죄,115,나쁜 녀석들의 법 없는 검거작전! 놈들처럼 생각하고 놈들처럼 행동할 그들이 온다!,0,0,Bidangil Pictures|CJ Entertainment,마동석(Park Woong-chul)|김상중(Oh Gu-tak)|김아중(Kwak No-soon)|장기용(Ko Yoo-sung)|박효준(Yoon Chul-joo)|김인우(Yoshihara)|이재윤(Skull tattoo)|박원상(Jo Dong-chul)|조영진(No Sang-shik)|박형수(Park Sung-tae),Son Yong-ho,yakuza|ex-con,https://image.tmdb.org/t/p/original/m8jIFKcZK8MiEf79O8f3BrI5IUz.jpg
82년생 김지영,2019-10-23,30298542310,3.1,3678156,1486,2019,7,20191029,전체,281,82년생 김지영,2019-10-23,2019,2.6734,7.422,116,18,드라마,118,모두가 알지만 아무도 몰랐던 당신과 나의 이야기,0,0,bombaramfilm|Lotte Entertainment,정유미(Kim Ji-young)|공유(Jung Dae-hyun)|김미경(Mi-sook)|공민정(Eun-young)|박성연(Manager Kim)|이봉련(Hye-soo)|김성철(Ji-seok)|이얼(Yeong-su)|차미경(Dae-hyun's Mother)|손성찬(Dae-hyun's Father),김도영,mother|based on novel or book|feminism|asian woman|woman director|mother daughter relationship,https://image.tmdb.org/t/p/original/ygVOfJil1E7Wx4QbzOWjwcH67az.jpg
돈,2019-03-20,28869614062,3.0,3389035,1431,2019,8,20176103,전체,405,돈,2019-03-20,2019,1.9053,6.7,30,80|18,범죄|드라마,115,부자가 되고 싶었다,0,0,Sanai Pictures|Moonlight Film|Showbox,류준열(Jo Il-hyun)|유지태(Beon Ho-pyo)|조우진(Han Ji-chul)|김재영(Jeon Woo-sung)|원진아(Park Si-eun)|김민재(Yu Min-jun)|정만식(Mr. Byeon)|김종수(Team Director Kim)|손종학(General Manager)|임세미(Ye-ji),박누리,money|stockbroker|financial market,https://image.tmdb.org/t/p/original/4aW4qAmWEmQjN3wWT9spMhjvM2B.jpg
악인전,2019-05-15,29130540150,3.0,3364360,1307,2019,9,20188941,전체,11,악인전,2019-05-15,2019,15.3048,7.856,1462,28|80|53,액션|범죄|스릴러,112,악마를 잡기 위해 손잡다,6500000,25775371,Acemaker Movieworks|BA Entertainment|Kiwi Media Group|B&C Content,마동석(Jang Dong-su)|김무열(Jung Tae-suk)|김성규(Kang Gyeong-ho)|허동원(Choi Moon-sik)|유재명(Heo Sang-do)|이서환(Choi Jeong-gyu)|오희준(Kim Dong-chul)|김규리(Cha Seo-jin)|유승목(Ahn Ho-bong)|류태호(Mr. Ahn),Lee Won-tae,police|gangster|based on true story|serial killer|gang|dramatic|defiant,https://image.tmdb.org/t/p/original/az4OVqXbFVaHoZlktcm7oCm0LZo.jpg
가장 보통의 연애,2019-10-02,24885803430,2.6,2924563,1073,2019,10,20195920,전체,542,가장 보통의 연애,2019-10-02,2019,1.6913,6.802,43,10749|35,로맨스|코미디,109,가장 솔직하고 거침없는 현실 로맨스,0,0,Zip Cinema|Next Entertainment World,김래원(Jae-hoon)|공효진(Seon-young)|강기영(Byoung-cheol)|정웅인(Gwan-soo)|장소연(Mi-yeon)|이채은(Kyoung-eun)|Chung Hye-lyn(Yoon-ju)|손우현(Do-yoon)|박근록(Mr. Kang)|주민경(Joo-hee),김한결,,https://image.tmdb.org/t/p/original/zKDGTCnTPaGyS7aILENPhDKzBkw.jpg
말모이,2019-01-09,23682638520,2.4,2812444,1203,2019,11,20184105,전체,415,말모이,2019-01-09,2019,1.6271,7.8,27,18|35|36,드라마|코미디|역사,135,"일제강점기, 말과 마음을 모은 우리말 사전",0,0,The LAMP|Lotte Entertainment,유해진(Kim Pan-su)|윤계상(Ryu Jung-hwan)|김홍파(Cho Gap-yoon)|우현(Lim Dong-ik)|김태훈(Park Hoon)|김선영(Ku Ja-young)|민진웅(Min Woo-cheol)|허성태(Ueda)|이성욱(Jang Chun-sam)|조현철(Park Bong-du),엄유나,letter|independence movement|dictionary|korean resistance|word|japanese occupation of korea,https://image.tmdb.org/t/p/original/bGFA0TYEjzsK2YL8IcodOIeCrhO.jpg
증인,2019-02-13,20477262331,2.1,2534075,1047,2019,12,20185881,전체,599,증인,2019-02-13,2019,1.659,7.8,84,18,드라마,129,"마음을 여는 순간, 진실이 눈앞에 다가왔다",0,0,Movierock|Studio By The Library|Lotte Entertainment,정우성(Sun-ho)|김향기(Ji-woo)|이규형(Hee-joong)|장영남(Hyun-jung)|염혜란(Mi-ran)|정원중(Byoung-woo)|박근형(Gil-jae)|김종수(Man-ho)|이서환(Broker)|송윤아(Soo-in),이한,autism|lawyer,https://image.tmdb.org/t/p/original/1Shu8avuRUYEX3WGc35UXDga37K.jpg
시동,2019-12-18,21236477800,2.2,2525986,1515,2019,13,20198414,전체,536,시동,2019-12-18,2019,2.0266,6.9,74,18|28|35,드라마|액션|코미디,101,인생 뭐 있어? 일단 한번 살아보는 거야!,0,0,Next Entertainment World|Filmmaker R&K,마동석(Geo-seok)|박정민(Taek-il)|정해인(Sang-pil)|염정아(Jeong-hye)|최성은(Gyeong-ju)|김종수(Mr. Gong)|윤경호(Kim Dong-hwa)|Kim Kyung-duk(Bae Gu-man)|김민재(Kwak Seong-mu)|고두심(Sang-pil's Grandmother),Choi Jung-yol,based on comic|chinese restaurant|loan shark|based on webcomic or webtoon,https://image.tmdb.org/t/p/original/mEvrvob06K2ceqn3AvWfYiSWulh.jpg
블랙머니,2019-11-13,20863134010,2.2,2478964,1117,2019,14,20195002,전체,642,블랙머니,2019-11-13,2019,1.3452,7.1,30,80|18|53,범죄|드라마|스릴러,113,고발은 의무! 수사는 직진! 할말은 하고 깔 건 깐다!,0,0,Acemaker Movieworks|Aura Pictures|Zealarabi Pictures,조진웅(Yang Min-hyeok)|이하늬(Kim Na-ri)|이경영(Lee Kwang-ju)|강신일(Investigator Jang)|최덕문(Seo Gwon-young)|조한철(Kim Nam-gyu)|허성태(Prosecutor Choi)|이성민(Prosecutor General)|문성근(Kang Ki-chun)|이재용(President of Broadcasting Station),정지영,black money|prosecutor|hedge fund,https://image.tmdb.org/t/p/original/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg
사바하,2019-02-20,20007508194,2.1,2398519,1174,2019,15,20177539,전체,112,사바하,2019-02-20,2019,4.2463,6.8,209,27|9648|53|80,공포|미스터리|스릴러|범죄,122,그것이 태어나고 모든 사건이 시작되었다,0,17607783,Filmmaker R&K|CJ Entertainment|filmK,이정재(Pastor Park Ung-jae)|박정민(Jeong Na-han)|이재인(Geum-hwa)|유지태(Kim Dong-soo)|정진영(Chief Hwang)|진선규(Monk Hae-an)|이다윗(Go Joseph)|지승현(Kim Chul-jin)|타나카 민(Nechoong Tenpa)|차순배(General Affairs Monk),장재현,religion and supernatural|investigation|religion,https://image.tmdb.org/t/p/original/9NvqPjMwjQ2hGwSEXcZ1VZ4mqVS.jpg
타짜: 원 아이드 잭,2019-09-11,19687029214,2.0,2229239,1429,2019,16,20184572,전체,263,타짜: 원 아이드 잭,2019-09-11,2019,2.3809,6.306,36,80|18,범죄|드라마,139,베팅을 할 때는 인생을 걸어야지,0,15704187,Sidus|Lotte Entertainment|BA Entertainment|MCMC,박정민(Do Il-chul)|류승범(Ae-ggoo)|최유화(Madonna)|우현(Mr. Mool)|윤제문(Lee Sang-moo)|이광수(Kka-chi)|권해효(Mr. Kwon)|임지연(Young-mi)|이홍내(Bodyguard)|주진모(Jjak-kwi),Kwon O-kwang,cheating|poker|gambling|revenge|gambler|scheme|teamwork,https://image.tmdb.org/t/p/original/aebY0aGAP7Od5qs3k6PXEVIMwYD.jpg
신의 한 수: 귀수편,2019-11-07,18463776050,1.9,2157437,1246,2019,17,20181434,전체,692,신의 한 수: 귀수편,2019-11-07,2019,1.4898,7.0,33,80|28,범죄|액션,106,"“세상은 둘 중 하나야! 놀이터가 되던가, 생지옥이 되던가”",0,0,Mays Entertainment|CJ Entertainment|Azit Film,권상우(Gwi-soo)|김희원(Teacher Ttong)|김성균(Heo Il-do)|허성태(Busan Weed)|우도환(Loner)|정인겸(Hwang Deok-yong)|원현준(Shaman Jang Seong)|신수연(Soo-yeon)|유선(Madam Hong)|홍기준(Hookeyes),Khan Lee,go|weiqi,https://image.tmdb.org/t/p/original/205K07RJ2e7cscv794tGPRTU8uR.jpg
내안의 그놈,2019-01-09,16293580567,1.7,1901684,1041,2019,18,20176251,전체,141,내안의 그놈,2019-01-09,2019,3.2847,7.788,151,14|35|28,판타지|코미디|액션,122,"제대로 바뀐 아재와 고딩, 웃음 대환장 파티!",0,14651772,The Contents On|EchoFilm|Merry Christmas|The Pictures with a View|Finecut,진영(Kim Dong-hyun)|박성웅(Jang Pan-soo)|라미란(Oh Mi-sun)|이수민(Oh Hyun-jung)|Lee Pung-un(Min-woo)|김광규(Kim Jong-ki)|이준혁(Man-chul)|윤송아(Dam-im)|박경혜(Jae-hee)|정윤하(Japanese Teacher),강효진,body-swap,https://image.tmdb.org/t/p/original/ofhf0Tn7hnBtboiUEuVj5IZyD3g.jpg
뺑반,2019-01-30,15222811848,1.6,1826714,1285,2019,19,20180868,전체,391,뺑반,2019-01-30,2019,2.015,7.2,79,80|28,범죄|액션,133,"Hit and Run 상황 발생, 순마 출동합니다!",0,0,Showbox|HODU&U Pictures,공효진(Eun Si-yeon)|류준열(Seo Min-jae)|조정석(Jung Jae-chul)|염정아(Yoon Ji-hyeon)|전혜진(Woo Sun-young)|손석구(Ki Tae-ho)|키(Han Dong-su)|이성민(Seo Jeong-chae)|이성욱(Hyeong-gwan)|이학주(Garma),한준희,police|south korea|ação|velocidade|carros,https://image.tmdb.org/t/p/original/mcSeZuxINj0T6SB4UrVQrJcQlCU.jpg
변신,2019-08-21,15417922925,1.6,1804112,975,2019,20,20184543,전체,192,변신,2019-08-21,2019,2.8988,7.063,191,27|53,공포|스릴러,113,“어제 밤에는 아빠가 두 명이었어요”,0,0,Acemaker Movieworks|Danacreative,배성우(Jung-soo)|성동일(Kang-goo)|장영남(Myung-joo)|김혜준(Sun-woo)|조이현(Hyun-ju)|김강훈(Woo-jong)|전미도(Girl's Mother)|김세희(Girl)|지대한(Jacob)|김귀선(Father Dean),김홍선,brother|exorcism|melancholy|family|exorcist|shocking|aggressive|zealous|serious|wistful|absurd|suspenseful|tense|sinister|whimsical|baffled|bewildered|bold|ghoulish|gloomy|hopeful|melodramatic|powerful|sympathetic,https://image.tmdb.org/t/p/original/3EphHAIU36cIeFxHAwjdET3ibDp.jpg
걸캅스,2019-05-09,13807476134,1.4,1628963,973,2019,21,20184082,전체,370,걸캅스,2019-05-09,2019,1.8865,7.0,77,28|35|80,액션|코미디|범죄,107,걸크러시 콤비의 비공식 합동 수사가 펼쳐진다!,0,0,Film Momentum|CJ Entertainment,라미란(Park Mi-young)|이성경(Cho Ji-hye)|윤상현(Jo Ji-chul)|최수영(Yang Jang-mi)|염혜란(Chief Civil Service Officer)|위하준(Woo-jun)|주우재(Philip)|강홍석(Yong-seok)|김도완(Chan-young)|전석호(Detective Oh),정다원,police|suicide attempt|investigation|teamwork|sismance|revenge porn|hidden camera crime,https://image.tmdb.org/t/p/original/v1sfULur2KiJIPGiXjGTDWNWxG.jpg
사자,2019-07-31,12917306145,1.3,1609737,1405,2019,22,20180442,전체,211,사자,2019-07-31,2019,3.1693,6.72,288,28|27|53,액션|공포|스릴러,129,신의 사자가 온다!,0,11750306,Lotte Entertainment|Content K|KEYEAST,박서준(Yong-hu)|안성기(Father Ahn)|우도환(Ji-shin)|최우식(Father Choi)|박지현(Su-jin)|정지훈(Ho-seok)|Lee Seung-hee(Stranger)|심희섭(Father Kim)|김시은(Teresa)|Kim Seon-min(Angela),김주환,martial arts|fight|supernatural|exorcism|murder|priest|religion|devil|tragic past|death,https://image.tmdb.org/t/p/original/mIYX1mfBqX9SsDB6k10AFAiRp2Z.jpg
